"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",5.334,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",22.469,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",11.412,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",14.938,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",19.489,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",0.318,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",2.347,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",0.321,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",11.524,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2024",0.704,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2024",,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",217.323,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",82.574,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",93.233,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",34.871,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",6.645,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",130.369,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",44.274,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",58.151,,,,"R1:3513"
