"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",1293.112,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",2573.731,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",18556.837,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",10552.44,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",5464.169,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",1164.515,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",8811.567,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2023",32.526,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",135208.374,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",14692.279,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",94466.592,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",25441.378,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",608.124,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",82240.992,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",7802.522,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",56646.806,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",17209.75,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",581.914,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",52967.382,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",6889.757,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",37819.787,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",8231.628,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",26.21,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",135208.374,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",2813.811,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",7991.602,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",3886.865,,,,"R1:3513"
