"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",201.918,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",158.965,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",139.658,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",0.49,"U",,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",8.264,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",11.569,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",92.635,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2024",43.494,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",2352.323,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",1426.226,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",655.408,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",162.119,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",108.57,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",1243.99,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",775.695,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",330.075,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",71.967,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2023",66.253,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",1108.333,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",650.531,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",325.334,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",90.152,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2023",42.316,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",2352.323,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",369.859,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",620.628,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",435.739,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",204.222,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",256.833,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",3.558,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",58.793,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",132.003,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",162.119,,,,"R1:3513"
